id,date,user,department,software,seats,amount
4853,2023-03-04 01:41:11 +0530,Leonard Hofstadter,Tech,Notion,2,14
4854,2022-12-25 10:03:57 +0530,Amy Farrah Fowler,Tech,Zapier,4,16
4855,2022-10-10 05:22:23 +0530,Dr. Beverly Hofstadter,Sales,Teams,3,15
4856,2022-06-05 01:32:08 +0530,Sheldon Cooper,Tech,Slack,4,40
4857,2022-09-06 18:10:51 +0530,Leslie Winkle,Tech,Fullstory,1,11
4858,2022-07-25 01:16:57 +0530,Leslie Winkle,Tech,Height,1,3
4859,2022-08-14 01:56:40 +0530,Emily Sweeney,HR,Apple,4,80
4860,2022-05-29 07:09:12 +0530,Sheldon Cooper,Tech,Outplay,5,60
4861,2022-08-24 06:25:17 +0530,Denise,HR,Circleci,1,9
4862,2022-05-28 17:14:32 +0530,Leslie Winkle,Tech,Apple,4,80
4863,2022-06-25 02:12:33 +0530,Leslie Winkle,Tech,Notion,3,21
4864,2022-06-04 06:03:07 +0530,Barry Kripke,Customer Success,Outplay,3,36
4865,2022-06-03 16:54:58 +0530,Leonard Hofstadter,Tech,Appolo,3,51
4866,2022-11-24 02:15:59 +0530,Denise,HR,Github,2,8
4867,2023-02-04 20:29:36 +0530,Priya Koothrappali,Sales,Appolo,4,68
4868,2022-06-01 09:00:47 +0530,Priya Koothrappali,Sales,Zoho Crm,4,72
4869,2022-11-10 16:39:20 +0530,Emily Sweeney,HR,Appolo,5,85
4870,2022-10-16 21:56:37 +0530,Priya Koothrappali,Sales,Sentry,1,5
4871,2022-06-09 17:32:03 +0530,Denise,HR,Apple,3,60
4872,2022-10-29 15:43:29 +0530,Priya Koothrappali,Sales,Google,5,10
4873,2023-03-07 00:30:45 +0530,Leslie Winkle,Tech,Sentry,3,15
4874,2022-09-07 21:09:55 +0530,Leslie Winkle,Tech,Circleci,4,36
4875,2022-10-19 18:01:16 +0530,Barry Kripke,Customer Success,Teams,3,15
4876,2022-10-29 18:48:27 +0530,Priya Koothrappali,Sales,Notion,3,21
4877,2023-02-03 11:52:48 +0530,Wil Wheaton,Marketting,Discord,4,4
4878,2023-03-26 08:16:31 +0530,Bert Kibbler,Customer Success,Apple,2,40
4879,2022-06-19 09:27:14 +0530,Rostenkowski,Tech,Fullstory,2,22
4880,2023-01-05 08:22:37 +0530,Sheldon Cooper,Tech,Notion,3,21
4881,2022-08-01 04:15:00 +0530,Dr. V.M. Koothrappali,Marketting,Fullstory,3,33
4882,2022-11-14 12:10:42 +0530,Emily Sweeney,HR,Apple,4,80
4883,2022-11-21 01:41:14 +0530,Barry Kripke,Customer Success,Slack,2,20
4884,2022-12-19 05:26:10 +0530,Emily Sweeney,HR,Discord,4,4
4885,2023-02-25 11:05:01 +0530,Dr. V.M. Koothrappali,Marketting,Apple,4,80
4886,2023-03-20 11:08:00 +0530,Dr. Beverly Hofstadter,Sales,Circleci,1,9
4887,2023-01-22 07:02:22 +0530,Rostenkowski,Tech,Height,2,6
4888,2023-01-26 10:31:46 +0530,Emily Sweeney,HR,Zapier,4,16
4889,2023-02-03 01:48:14 +0530,Leslie Winkle,Tech,Github,1,4
4890,2023-01-05 23:39:24 +0530,Barry Kripke,Customer Success,Height,3,9
4891,2023-04-28 21:33:13 +0530,Barry Kripke,Customer Success,Notion,4,28
4892,2023-03-07 17:59:43 +0530,Wil Wheaton,Marketting,Notion,1,7
4893,2023-04-07 10:27:21 +0530,Amy Farrah Fowler,Tech,Discord,2,2
4894,2023-04-27 21:46:59 +0530,Dr. Beverly Hofstadter,Sales,Figma,3,42
4895,2022-06-04 22:02:52 +0530,Amy Farrah Fowler,Tech,Notion,3,21
4896,2023-04-05 03:39:43 +0530,Priya Koothrappali,Sales,Notion,4,28
4897,2023-03-28 14:50:48 +0530,Dr. V.M. Koothrappali,Marketting,Fullstory,4,44
4898,2023-01-29 15:38:09 +0530,Barry Kripke,Customer Success,Notion,2,14
4899,2022-07-14 12:15:45 +0530,Amy Farrah Fowler,Tech,Figma,2,28
4900,2023-02-23 07:42:46 +0530,Emily Sweeney,HR,Google,4,8
4901,2023-02-07 14:42:49 +0530,Sheldon Cooper,Tech,Circleci,5,45
4902,2023-02-19 00:38:38 +0530,Amy Farrah Fowler,Tech,Figma,1,14
4903,2022-12-25 19:09:29 +0530,Dr. V.M. Koothrappali,Marketting,Sentry,1,5
4904,2023-01-28 00:29:05 +0530,Denise,HR,Slack,4,40
4905,2022-06-10 13:24:32 +0530,Dr. Beverly Hofstadter,Sales,Zoho Crm,3,54
4906,2023-01-07 09:24:54 +0530,Leonard Hofstadter,Tech,Height,3,9
4907,2022-12-30 09:35:44 +0530,Amy Farrah Fowler,Tech,Github,1,4
4908,2023-04-28 23:02:47 +0530,Emily Sweeney,HR,Height,3,9
4909,2022-10-13 07:46:34 +0530,Amy Farrah Fowler,Tech,Outplay,3,36
4910,2022-12-22 17:44:39 +0530,Priya Koothrappali,Sales,Figma,1,14
4911,2022-07-24 08:56:46 +0530,Leslie Winkle,Tech,Apple,3,60
4912,2022-05-25 10:25:06 +0530,Dr. V.M. Koothrappali,Marketting,Notion,2,14
4913,2022-08-14 01:34:57 +0530,Leonard Hofstadter,Tech,Discord,3,3
4914,2022-12-07 16:03:48 +0530,Leonard Hofstadter,Tech,Zoho Crm,3,54
4915,2022-08-08 11:55:17 +0530,Barry Kripke,Customer Success,Zoho Crm,4,72
4916,2023-05-08 06:47:25 +0530,Barry Kripke,Customer Success,Zapier,4,16
4917,2022-09-08 21:12:24 +0530,Rostenkowski,Tech,Google,3,6
4918,2022-11-19 19:50:47 +0530,Denise,HR,Apple,1,20
4919,2022-06-05 23:41:16 +0530,Bert Kibbler,Customer Success,Height,5,15
4920,2022-09-13 15:44:00 +0530,Leonard Hofstadter,Tech,Teams,1,5
4921,2022-11-21 15:28:16 +0530,Bert Kibbler,Customer Success,Notion,1,7
4922,2023-03-25 03:57:37 +0530,Leonard Hofstadter,Tech,Height,1,3
4923,2022-09-22 16:26:05 +0530,Sheldon Cooper,Tech,Zapier,4,16
4924,2022-11-20 10:50:58 +0530,Denise,HR,Slack,2,20
4925,2022-07-23 14:13:01 +0530,Leslie Winkle,Tech,Outplay,5,60
4926,2023-04-17 08:40:53 +0530,Leslie Winkle,Tech,Discord,4,4
4927,2022-06-23 22:25:01 +0530,Leslie Winkle,Tech,Height,5,15
4928,2022-08-18 22:25:52 +0530,Leslie Winkle,Tech,Zapier,2,8
4929,2022-12-24 06:27:31 +0530,Dr. V.M. Koothrappali,Marketting,Fullstory,4,44
4930,2022-08-23 19:51:58 +0530,Barry Kripke,Customer Success,Slack,2,20
4931,2023-02-15 04:48:00 +0530,Leonard Hofstadter,Tech,Zoho Crm,2,36
4932,2023-04-27 20:49:02 +0530,Sheldon Cooper,Tech,Appolo,5,85
4933,2022-08-25 11:05:24 +0530,Leslie Winkle,Tech,Apple,1,20
4934,2022-06-01 20:02:21 +0530,Priya Koothrappali,Sales,Zoho Crm,5,90
4935,2023-05-06 05:59:09 +0530,Bert Kibbler,Customer Success,Sentry,5,25
4936,2022-05-18 03:18:59 +0530,Denise,HR,Fullstory,3,33
4937,2022-06-18 23:10:37 +0530,Dr. V.M. Koothrappali,Marketting,Notion,4,28
4938,2022-07-27 10:51:08 +0530,Leslie Winkle,Tech,Zoho Crm,3,54
4939,2023-02-09 10:58:50 +0530,Bert Kibbler,Customer Success,Fullstory,5,55
4940,2022-08-10 10:00:19 +0530,Dr. Beverly Hofstadter,Sales,Apple,3,60
4941,2023-04-30 12:22:21 +0530,Leslie Winkle,Tech,Apple,1,20
4942,2023-01-04 02:44:34 +0530,Leslie Winkle,Tech,Notion,4,28
4943,2022-06-01 13:43:16 +0530,Barry Kripke,Customer Success,Circleci,5,45
4944,2022-05-22 07:29:11 +0530,Rostenkowski,Tech,Google,4,8
4945,2022-08-14 11:06:19 +0530,Wil Wheaton,Marketting,Discord,1,1
4946,2023-02-21 01:57:46 +0530,Amy Farrah Fowler,Tech,Appolo,5,85
4947,2022-09-10 13:39:40 +0530,Leonard Hofstadter,Tech,Discord,3,3
4948,2022-06-15 22:04:48 +0530,Denise,HR,Notion,3,21
4949,2022-07-24 14:59:57 +0530,Emily Sweeney,HR,Circleci,2,18
4950,2022-10-14 21:21:29 +0530,Denise,HR,Figma,4,56
4951,2023-01-03 06:10:56 +0530,Rostenkowski,Tech,Figma,1,14
4952,2023-04-24 04:02:16 +0530,Denise,HR,Figma,4,56
4953,2022-06-05 07:48:11 +0530,Denise,HR,Outplay,2,24
4954,2022-09-17 03:52:46 +0530,Amy Farrah Fowler,Tech,Zapier,4,16
4955,2022-09-06 05:43:12 +0530,Amy Farrah Fowler,Tech,Figma,1,14
4956,2023-01-25 19:17:37 +0530,Leslie Winkle,Tech,Notion,4,28
4957,2022-09-19 10:05:02 +0530,Rostenkowski,Tech,Zapier,5,20
4958,2023-04-20 07:50:21 +0530,Leonard Hofstadter,Tech,Apple,4,80
4959,2023-03-27 14:59:52 +0530,Dr. Beverly Hofstadter,Sales,Notion,1,7
4960,2022-10-02 14:30:31 +0530,Dr. Beverly Hofstadter,Sales,Teams,2,10
4961,2022-07-08 09:32:57 +0530,Wil Wheaton,Marketting,Appolo,3,51
4962,2022-07-29 16:28:37 +0530,Leonard Hofstadter,Tech,Appolo,3,51
4963,2022-06-07 18:39:13 +0530,Denise,HR,Sentry,1,5
4964,2023-04-13 21:41:18 +0530,Leslie Winkle,Tech,Zoho Crm,3,54
4965,2022-10-15 13:44:21 +0530,Bert Kibbler,Customer Success,Circleci,2,18
4966,2023-03-02 16:18:08 +0530,Emily Sweeney,HR,Figma,4,56
4967,2022-06-10 02:43:35 +0530,Amy Farrah Fowler,Tech,Github,2,8
4968,2023-04-14 10:52:36 +0530,Amy Farrah Fowler,Tech,Fullstory,1,11
4969,2022-10-26 07:00:38 +0530,Emily Sweeney,HR,Sentry,5,25
4970,2022-08-29 08:55:02 +0530,Wil Wheaton,Marketting,Google,2,4
4971,2022-05-30 20:45:03 +0530,Leslie Winkle,Tech,Height,4,12
4972,2022-10-16 05:50:31 +0530,Denise,HR,Github,4,16
4973,2022-11-22 05:07:22 +0530,Dr. Beverly Hofstadter,Sales,Zoho Crm,2,36
4974,2023-01-14 01:14:44 +0530,Priya Koothrappali,Sales,Figma,1,14
4975,2023-03-04 21:27:30 +0530,Sheldon Cooper,Tech,Sentry,3,15
4976,2022-11-08 05:45:16 +0530,Emily Sweeney,HR,Appolo,5,85
4977,2022-11-21 17:52:37 +0530,Emily Sweeney,HR,Notion,1,7
4978,2022-08-10 09:16:38 +0530,Leonard Hofstadter,Tech,Apple,2,40
4979,2022-08-30 18:13:28 +0530,Bert Kibbler,Customer Success,Google,3,6
4980,2022-11-29 11:11:49 +0530,Dr. Beverly Hofstadter,Sales,Slack,4,40
4981,2022-09-04 23:19:42 +0530,Wil Wheaton,Marketting,Notion,4,28
4982,2023-01-31 09:46:35 +0530,Dr. V.M. Koothrappali,Marketting,Github,4,16
4983,2022-12-04 22:19:19 +0530,Bert Kibbler,Customer Success,Circleci,4,36
4984,2022-07-21 18:00:39 +0530,Rostenkowski,Tech,Apple,5,100
4985,2022-08-12 01:41:27 +0530,Denise,HR,Google,2,4
4986,2023-03-15 09:42:58 +0530,Amy Farrah Fowler,Tech,Figma,1,14
4987,2022-09-06 12:54:59 +0530,Leonard Hofstadter,Tech,Height,3,9
4988,2022-08-10 07:28:38 +0530,Amy Farrah Fowler,Tech,Zoho Crm,2,36
4989,2022-05-19 09:04:50 +0530,Bert Kibbler,Customer Success,Appolo,3,51
4990,2022-05-28 12:57:21 +0530,Sheldon Cooper,Tech,Sentry,2,10
4991,2023-05-10 13:32:29 +0530,Barry Kripke,Customer Success,Outplay,3,36
4992,2022-11-12 11:32:25 +0530,Wil Wheaton,Marketting,Zapier,2,8
4993,2023-02-11 07:44:36 +0530,Emily Sweeney,HR,Appolo,5,85
4994,2022-09-16 07:56:51 +0530,Wil Wheaton,Marketting,Figma,3,42
4995,2022-12-08 04:01:53 +0530,Bert Kibbler,Customer Success,Teams,2,10
4996,2022-09-19 05:48:58 +0530,Denise,HR,Zoho Crm,5,90
4997,2023-01-22 08:43:32 +0530,Barry Kripke,Customer Success,Fullstory,5,55
4998,2022-06-11 13:37:05 +0530,Emily Sweeney,HR,Teams,5,25
4999,2022-09-04 19:15:42 +0530,Sheldon Cooper,Tech,Circleci,5,45
5000,2023-03-29 12:57:05 +0530,Bert Kibbler,Customer Success,Slack,5,50
5001,2022-09-23 22:58:42 +0530,Dr. V.M. Koothrappali,Marketting,Appolo,1,17
5002,2022-12-13 23:46:18 +0530,Bert Kibbler,Customer Success,Height,4,12
5003,2022-10-05 19:14:24 +0530,Leslie Winkle,Tech,Teams,2,10
5004,2022-11-11 10:40:36 +0530,Wil Wheaton,Marketting,Google,5,10
5005,2022-12-17 21:33:47 +0530,Emily Sweeney,HR,Google,4,8
5006,2023-02-02 07:47:54 +0530,Leslie Winkle,Tech,Slack,3,30
5007,2022-08-17 04:58:10 +0530,Denise,HR,Sentry,3,15
5008,2022-07-22 13:16:53 +0530,Leslie Winkle,Tech,Google,4,8
5009,2022-08-23 02:12:33 +0530,Rostenkowski,Tech,Figma,2,28
5010,2022-07-26 02:39:02 +0530,Denise,HR,Appolo,4,68
5011,2023-03-22 10:04:33 +0530,Wil Wheaton,Marketting,Google,3,6
5012,2023-01-22 16:52:01 +0530,Leslie Winkle,Tech,Apple,1,20
5013,2022-07-21 20:39:33 +0530,Dr. Beverly Hofstadter,Sales,Discord,4,4
5014,2022-11-05 00:49:48 +0530,Priya Koothrappali,Sales,Height,4,12
5015,2023-02-25 15:25:47 +0530,Wil Wheaton,Marketting,Zoho Crm,4,72
5016,2023-01-12 03:19:04 +0530,Denise,HR,Sentry,5,25
5017,2023-05-05 23:11:47 +0530,Priya Koothrappali,Sales,Google,2,4
5018,2022-09-01 09:29:00 +0530,Emily Sweeney,HR,Height,1,3
5019,2022-06-10 10:43:26 +0530,Sheldon Cooper,Tech,Outplay,5,60
5020,2022-07-06 12:07:25 +0530,Wil Wheaton,Marketting,Google,2,4
5021,2022-10-03 17:13:01 +0530,Sheldon Cooper,Tech,Height,3,9
5022,2023-01-07 05:16:27 +0530,Amy Farrah Fowler,Tech,Zapier,5,20
5023,2022-05-14 20:08:55 +0530,Dr. Beverly Hofstadter,Sales,Apple,4,80
5024,2022-05-28 23:10:55 +0530,Sheldon Cooper,Tech,Teams,1,5
5025,2022-07-23 00:15:40 +0530,Dr. V.M. Koothrappali,Marketting,Sentry,5,25
5026,2023-04-26 09:15:56 +0530,Bert Kibbler,Customer Success,Outplay,1,12
5027,2022-10-01 03:57:59 +0530,Dr. Beverly Hofstadter,Sales,Apple,3,60
5028,2022-07-27 23:57:45 +0530,Wil Wheaton,Marketting,Google,1,2
5029,2023-01-11 04:55:12 +0530,Leonard Hofstadter,Tech,Sentry,1,5
5030,2022-11-16 20:06:02 +0530,Dr. V.M. Koothrappali,Marketting,Height,2,6
5031,2022-12-11 10:36:35 +0530,Denise,HR,Apple,5,100
5032,2022-11-13 00:19:58 +0530,Rostenkowski,Tech,Discord,5,5
5033,2022-11-29 00:12:17 +0530,Emily Sweeney,HR,Zapier,2,8
5034,2023-04-08 13:33:42 +0530,Emily Sweeney,HR,Outplay,4,48
5035,2022-11-21 11:05:50 +0530,Leonard Hofstadter,Tech,Zoho Crm,4,72
5036,2022-09-05 05:35:14 +0530,Emily Sweeney,HR,Appolo,2,34
5037,2022-11-11 07:49:58 +0530,Rostenkowski,Tech,Github,3,12
5038,2022-10-19 03:51:47 +0530,Rostenkowski,Tech,Github,4,16
5039,2023-04-16 10:19:20 +0530,Priya Koothrappali,Sales,Apple,2,40
5040,2022-05-18 02:51:09 +0530,Barry Kripke,Customer Success,Discord,2,2
5041,2022-06-09 19:24:00 +0530,Dr. V.M. Koothrappali,Marketting,Circleci,3,27
5042,2022-12-19 03:28:23 +0530,Wil Wheaton,Marketting,Figma,2,28
5043,2022-08-25 22:30:16 +0530,Priya Koothrappali,Sales,Appolo,5,85
5044,2022-09-24 14:29:07 +0530,Bert Kibbler,Customer Success,Fullstory,3,33
5045,2023-02-09 14:34:25 +0530,Amy Farrah Fowler,Tech,Appolo,5,85
5046,2023-04-24 08:55:22 +0530,Barry Kripke,Customer Success,Zoho Crm,5,90
5047,2023-02-14 00:11:56 +0530,Dr. V.M. Koothrappali,Marketting,Discord,3,3
5048,2022-12-01 17:03:24 +0530,Leslie Winkle,Tech,Sentry,2,10
5049,2022-11-29 02:39:14 +0530,Rostenkowski,Tech,Google,4,8
5050,2022-09-12 15:53:49 +0530,Rostenkowski,Tech,Discord,4,4
5051,2022-08-10 04:55:44 +0530,Rostenkowski,Tech,Sentry,1,5
5052,2022-09-16 07:50:28 +0530,Sheldon Cooper,Tech,Height,2,6
5053,2022-09-07 06:15:13 +0530,Dr. Beverly Hofstadter,Sales,Discord,3,3
5054,2022-05-29 17:03:47 +0530,Dr. Beverly Hofstadter,Sales,Zoho Crm,5,90
5055,2022-08-30 02:22:28 +0530,Dr. V.M. Koothrappali,Marketting,Appolo,3,51
5056,2023-04-05 01:13:01 +0530,Dr. Beverly Hofstadter,Sales,Teams,2,10
5057,2022-11-08 03:47:38 +0530,Leslie Winkle,Tech,Appolo,5,85
5058,2022-10-17 00:42:52 +0530,Dr. Beverly Hofstadter,Sales,Height,2,6
5059,2022-05-25 10:47:44 +0530,Dr. Beverly Hofstadter,Sales,Teams,2,10
5060,2022-12-30 12:27:47 +0530,Wil Wheaton,Marketting,Height,2,6
5061,2023-01-07 17:03:12 +0530,Amy Farrah Fowler,Tech,Notion,5,35
5062,2022-08-13 19:13:10 +0530,Dr. V.M. Koothrappali,Marketting,Notion,3,21
5063,2023-03-17 23:29:39 +0530,Leslie Winkle,Tech,Zoho Crm,1,18
5064,2023-03-03 20:38:45 +0530,Amy Farrah Fowler,Tech,Height,1,3
5065,2022-12-25 00:27:25 +0530,Leslie Winkle,Tech,Notion,4,28
5066,2022-09-03 01:33:40 +0530,Dr. V.M. Koothrappali,Marketting,Slack,2,20
5067,2022-06-27 20:15:25 +0530,Emily Sweeney,HR,Zapier,1,4
5068,2022-12-05 19:20:56 +0530,Wil Wheaton,Marketting,Height,5,15
5069,2023-05-08 05:59:37 +0530,Amy Farrah Fowler,Tech,Github,4,16
5070,2022-09-07 12:38:22 +0530,Bert Kibbler,Customer Success,Fullstory,3,33
5071,2022-06-22 09:53:41 +0530,Barry Kripke,Customer Success,Zoho Crm,5,90
5072,2022-08-15 17:10:39 +0530,Amy Farrah Fowler,Tech,Fullstory,1,11
5073,2022-12-28 05:43:45 +0530,Priya Koothrappali,Sales,Figma,1,14
5074,2023-04-03 22:14:15 +0530,Sheldon Cooper,Tech,Notion,4,28
5075,2022-05-24 01:17:47 +0530,Sheldon Cooper,Tech,Height,4,12
5076,2023-01-02 19:21:53 +0530,Dr. Beverly Hofstadter,Sales,Outplay,2,24
5077,2023-01-14 21:06:23 +0530,Denise,HR,Notion,1,7
5078,2022-08-31 01:45:43 +0530,Bert Kibbler,Customer Success,Zapier,1,4
5079,2023-01-24 10:55:05 +0530,Emily Sweeney,HR,Slack,1,10
5080,2023-01-13 01:02:33 +0530,Wil Wheaton,Marketting,Discord,2,2
5081,2022-06-16 17:23:42 +0530,Amy Farrah Fowler,Tech,Height,1,3
5082,2022-06-08 10:21:57 +0530,Amy Farrah Fowler,Tech,Notion,3,21
5083,2023-01-20 12:40:53 +0530,Barry Kripke,Customer Success,Discord,5,5
5084,2023-03-19 16:35:19 +0530,Dr. V.M. Koothrappali,Marketting,Circleci,2,18
5085,2023-04-19 22:39:19 +0530,Priya Koothrappali,Sales,Teams,3,15
5086,2023-04-08 00:13:41 +0530,Bert Kibbler,Customer Success,Circleci,4,36
5087,2022-08-15 20:52:45 +0530,Barry Kripke,Customer Success,Notion,3,21
5088,2022-06-18 00:47:25 +0530,Leonard Hofstadter,Tech,Discord,1,1
5089,2022-08-27 03:03:30 +0530,Emily Sweeney,HR,Height,5,15
5090,2022-06-11 03:36:05 +0530,Denise,HR,Zapier,3,12
5091,2023-05-01 12:32:48 +0530,Amy Farrah Fowler,Tech,Github,4,16
5092,2022-05-27 04:19:29 +0530,Priya Koothrappali,Sales,Figma,1,14
5093,2022-08-14 11:51:35 +0530,Bert Kibbler,Customer Success,Apple,5,100
5094,2022-11-23 01:38:40 +0530,Priya Koothrappali,Sales,Circleci,1,9
5095,2022-12-19 03:53:53 +0530,Denise,HR,Slack,2,20
5096,2023-02-02 14:14:54 +0530,Wil Wheaton,Marketting,Fullstory,4,44
5097,2023-01-16 08:16:10 +0530,Leonard Hofstadter,Tech,Sentry,3,15
5098,2022-12-05 16:28:23 +0530,Dr. Beverly Hofstadter,Sales,Github,2,8
5099,2023-04-28 02:45:32 +0530,Wil Wheaton,Marketting,Apple,4,80
5100,2022-08-01 08:15:46 +0530,Denise,HR,Fullstory,1,11
5101,2022-12-10 02:56:37 +0530,Priya Koothrappali,Sales,Zoho Crm,3,54
5102,2022-09-04 02:51:31 +0530,Denise,HR,Google,5,10
5103,2023-03-27 15:04:51 +0530,Wil Wheaton,Marketting,Teams,5,25
5104,2022-10-25 17:55:38 +0530,Wil Wheaton,Marketting,Sentry,2,10
5105,2023-02-11 17:05:22 +0530,Sheldon Cooper,Tech,Zoho Crm,1,18
5106,2023-02-08 15:14:43 +0530,Wil Wheaton,Marketting,Fullstory,3,33
5107,2022-08-17 22:54:18 +0530,Leslie Winkle,Tech,Outplay,1,12
5108,2022-06-05 02:45:26 +0530,Bert Kibbler,Customer Success,Figma,4,56
5109,2023-04-26 10:57:41 +0530,Sheldon Cooper,Tech,Apple,4,80
5110,2023-01-23 10:29:53 +0530,Dr. Beverly Hofstadter,Sales,Github,1,4
5111,2022-05-23 13:58:41 +0530,Priya Koothrappali,Sales,Fullstory,3,33
5112,2023-03-26 08:03:36 +0530,Denise,HR,Github,3,12
5113,2022-05-12 05:27:14 +0530,Leslie Winkle,Tech,Discord,5,5
5114,2023-03-14 07:32:48 +0530,Bert Kibbler,Customer Success,Apple,2,40
5115,2022-12-30 00:33:06 +0530,Sheldon Cooper,Tech,Height,2,6
5116,2022-07-13 04:16:38 +0530,Amy Farrah Fowler,Tech,Height,4,12
5117,2022-12-02 09:04:58 +0530,Dr. Beverly Hofstadter,Sales,Notion,3,21
5118,2022-08-03 13:08:45 +0530,Rostenkowski,Tech,Sentry,4,20
5119,2022-11-13 22:09:13 +0530,Priya Koothrappali,Sales,Height,5,15
5120,2022-08-13 14:22:10 +0530,Sheldon Cooper,Tech,Height,2,6
5121,2022-11-17 20:51:04 +0530,Barry Kripke,Customer Success,Slack,4,40
5122,2023-04-21 01:57:59 +0530,Dr. V.M. Koothrappali,Marketting,Zapier,4,16
5123,2023-01-28 14:32:28 +0530,Leslie Winkle,Tech,Discord,1,1
5124,2023-04-01 14:52:57 +0530,Rostenkowski,Tech,Sentry,3,15
5125,2022-09-18 07:26:38 +0530,Dr. Beverly Hofstadter,Sales,Discord,5,5
5126,2023-04-30 00:04:38 +0530,Barry Kripke,Customer Success,Slack,1,10
5127,2022-07-09 13:41:49 +0530,Amy Farrah Fowler,Tech,Zapier,3,12
5128,2022-12-31 20:50:22 +0530,Barry Kripke,Customer Success,Teams,2,10
5129,2022-08-14 10:08:28 +0530,Bert Kibbler,Customer Success,Circleci,2,18
5130,2022-06-07 22:46:39 +0530,Barry Kripke,Customer Success,Fullstory,1,11
5131,2022-08-01 11:44:05 +0530,Priya Koothrappali,Sales,Figma,1,14
5132,2023-01-18 12:04:46 +0530,Amy Farrah Fowler,Tech,Google,3,6
5133,2022-07-06 08:54:40 +0530,Emily Sweeney,HR,Notion,3,21
5134,2022-10-10 03:27:11 +0530,Dr. Beverly Hofstadter,Sales,Fullstory,5,55
5135,2022-10-29 05:30:12 +0530,Barry Kripke,Customer Success,Google,2,4
5136,2022-11-23 21:04:11 +0530,Priya Koothrappali,Sales,Height,4,12
5137,2022-07-08 11:09:02 +0530,Emily Sweeney,HR,Height,3,9
5138,2022-08-07 20:13:53 +0530,Amy Farrah Fowler,Tech,Github,4,16
5139,2022-11-27 09:16:26 +0530,Priya Koothrappali,Sales,Google,1,2
5140,2022-11-16 16:59:40 +0530,Bert Kibbler,Customer Success,Zoho Crm,2,36
5141,2022-05-26 06:55:31 +0530,Priya Koothrappali,Sales,Discord,4,4
5142,2022-05-20 00:01:47 +0530,Rostenkowski,Tech,Slack,3,30
5143,2022-08-28 17:17:52 +0530,Dr. Beverly Hofstadter,Sales,Apple,4,80
5144,2022-06-21 15:18:26 +0530,Rostenkowski,Tech,Height,3,9
5145,2023-01-13 19:55:34 +0530,Amy Farrah Fowler,Tech,Sentry,4,20
5146,2023-04-06 07:23:35 +0530,Bert Kibbler,Customer Success,Slack,1,10
5147,2023-01-20 07:43:07 +0530,Rostenkowski,Tech,Discord,2,2
5148,2022-09-22 12:19:19 +0530,Denise,HR,Zoho Crm,1,18
5149,2022-12-03 12:25:16 +0530,Sheldon Cooper,Tech,Zoho Crm,5,90
5150,2022-11-27 15:37:34 +0530,Leonard Hofstadter,Tech,Zapier,4,16
5151,2022-07-18 03:29:50 +0530,Wil Wheaton,Marketting,Teams,4,20
5152,2022-11-07 23:17:23 +0530,Sheldon Cooper,Tech,Notion,5,35
5153,2022-05-30 16:40:08 +0530,Barry Kripke,Customer Success,Zapier,1,4
5154,2022-11-23 06:34:17 +0530,Denise,HR,Google,5,10
5155,2022-06-01 02:01:24 +0530,Dr. Beverly Hofstadter,Sales,Height,5,15
5156,2022-10-13 02:40:44 +0530,Barry Kripke,Customer Success,Slack,1,10
5157,2022-12-07 12:32:20 +0530,Denise,HR,Discord,1,1
5158,2022-06-23 04:30:44 +0530,Denise,HR,Zoho Crm,4,72
5159,2023-05-09 03:19:53 +0530,Leonard Hofstadter,Tech,Sentry,3,15
5160,2022-10-09 23:12:01 +0530,Dr. Beverly Hofstadter,Sales,Slack,2,20
5161,2022-11-08 04:40:37 +0530,Sheldon Cooper,Tech,Sentry,1,5
5162,2023-03-06 18:39:53 +0530,Amy Farrah Fowler,Tech,Sentry,1,5
5163,2023-03-15 17:57:25 +0530,Amy Farrah Fowler,Tech,Github,5,20
5164,2023-02-28 00:56:50 +0530,Rostenkowski,Tech,Github,5,20
5165,2023-03-31 17:07:59 +0530,Denise,HR,Zoho Crm,5,90
5166,2022-12-19 06:31:55 +0530,Dr. V.M. Koothrappali,Marketting,Google,2,4
5167,2023-01-17 19:27:44 +0530,Amy Farrah Fowler,Tech,Height,1,3
5168,2022-11-07 14:52:15 +0530,Denise,HR,Fullstory,5,55
5169,2022-10-25 04:15:18 +0530,Barry Kripke,Customer Success,Github,5,20
5170,2022-06-27 21:51:51 +0530,Amy Farrah Fowler,Tech,Sentry,3,15
5171,2022-05-26 02:33:23 +0530,Wil Wheaton,Marketting,Teams,3,15
5172,2022-12-18 11:17:15 +0530,Wil Wheaton,Marketting,Slack,3,30
5173,2022-05-19 01:10:41 +0530,Dr. V.M. Koothrappali,Marketting,Slack,1,10
5174,2022-10-04 17:43:48 +0530,Barry Kripke,Customer Success,Teams,2,10
5175,2023-04-19 13:02:47 +0530,Dr. V.M. Koothrappali,Marketting,Teams,5,25
5176,2022-11-28 14:45:02 +0530,Leonard Hofstadter,Tech,Slack,2,20
5177,2022-12-21 07:33:23 +0530,Amy Farrah Fowler,Tech,Github,1,4
5178,2023-04-08 11:36:25 +0530,Leonard Hofstadter,Tech,Discord,3,3
5179,2022-11-18 16:24:56 +0530,Dr. V.M. Koothrappali,Marketting,Apple,1,20
5180,2022-10-31 17:04:02 +0530,Wil Wheaton,Marketting,Github,4,16
